departamento,campania_inicio
Iriondo,1998
Iriondo,1999
Iriondo,2000
Iriondo,2001
Iriondo,2002
Iriondo,2003
Iriondo,2004
Iriondo,2005
Iriondo,2006
Iriondo,2007
Iriondo,2008
Iriondo,2009
Iriondo,2010
Iriondo,2011
Iriondo,2012
Iriondo,2013
Iriondo,2014
Iriondo,2016
Iriondo,2017
Ischilin,1981
Ischilin,1982
Ischilin,1987
Ischilin,1993
Ischilin,1996
Ischilin,1997
Ischilin,1998
Ischilin,1999
Ischilin,2000
Ischilin,2001
Ischilin,2002
Ischilin,2004
Ischilin,2005
Ischilin,2006
Ischilin,2007
Ischilin,2008
Ischilin,2009
Ischilin,2010
Ischilin,2011
Ischilin,2012
Ischilin,2013
Ischilin,2014
Ischilin,2015
Ischilin,2016
Ischilin,2017
Ituzaingo,1981
Ituzaingo,1982
Ituzaingo,1983
Ituzaingo,1986
Ituzaingo,1987
Ituzaingo,1988
Ituzaingo,1989
Ituzaingo,1992
Ituzaingo,1994
Ituzaingo,1995
Ituzaingo,1996
Ituzaingo,1998
Ituzaingo,2000
Ituzaingo,2001
Ituzaingo,2002
Ituzaingo,2007
Ituzaingo,2008
Ituzaingo,2009
Ituzaingo,2010
Jimenez,1981
Jimenez,1982
Jimenez,1983
Jimenez,1984
Jimenez,1985
Jimenez,1987
Jimenez,1989
Jimenez,1990
Jimenez,1991
Jimenez,1992
Jimenez,1993
Jimenez,1995
Jimenez,1996
Jimenez,1997
Jimenez,1998
Jimenez,2001
Jimenez,2002
Jimenez,2005
Jimenez,2006
Jimenez,2007
Jimenez,2008
Jimenez,2009
Jimenez,2010
Jimenez,2013
Jimenez,2014
Jimenez,2015
Jimenez,2016
Jimenez,2017
Juan Bautista Alberdi,1995
Juan Bautista Alberdi,1996
Juan Bautista Alberdi,1997
Juan Bautista Alberdi,1998
Juan Bautista Alberdi,2003
Juan Bautista Alberdi,2005
Juan Bautista Alberdi,2006
Juan Bautista Alberdi,2007
Juan Bautista Alberdi,2008
Juan Bautista Alberdi,2009
Juan Bautista Alberdi,2010
Juan Bautista Alberdi,2013
Juan Bautista Alberdi,2014
Juan Bautista Alberdi,2015
Juan Bautista Alberdi,2016
Juan Bautista Alberdi,2017
Juan F. Ibarra,1981
Juan F. Ibarra,1982
Juan F. Ibarra,1983
Juan F. Ibarra,1984
Juan F. Ibarra,1985
Juan F. Ibarra,1986
Juan F. Ibarra,1987
Juan F. Ibarra,1988
Juan F. Ibarra,1989
Juan F. Ibarra,1995
Juan F. Ibarra,1996
Juan F. Ibarra,1997
Juan F. Ibarra,1998
Juan F. Ibarra,2001
Juan F. Ibarra,2002
Juan F. Ibarra,2003
Juan F. Ibarra,2004
Juan F. Ibarra,2005
Juan F. Ibarra,2006
Juan F. Ibarra,2009
Juan F. Ibarra,2010
Juan F. Ibarra,2011
Juan F. Ibarra,2012
Juan F. Ibarra,2013
Juan F. Ibarra,2014
Juan F. Ibarra,2015
Juan F. Ibarra,2016
Juan F. Ibarra,2017
Juarez Celman,1981
Juarez Celman,1982
Juarez Celman,1983
Juarez Celman,1984
Juarez Celman,1985
Juarez Celman,1986
Juarez Celman,1987
Juarez Celman,1988
Juarez Celman,1989
Juarez Celman,1990
Juarez Celman,1991
Juarez Celman,1992
Juarez Celman,1993
Juarez Celman,1994
Juarez Celman,1995
Juarez Celman,1997
Juarez Celman,1998
Juarez Celman,1999
Juarez Celman,2000
Juarez Celman,2001
Juarez Celman,2002
Juarez Celman,2003
Juarez Celman,2004
Juarez Celman,2005
Juarez Celman,2006
Juarez Celman,2007
Juarez Celman,2009
Juarez Celman,2010
Juarez Celman,2011
Juarez Celman,2012
Juarez Celman,2013
Juarez Celman,2014
Juarez Celman,2015
Juarez Celman,2016
Junin,1981
Junin,1982
Junin,1983
Junin,1984
Junin,1985
Junin,1986
Junin,1987
Junin,1989
Junin,1990
Junin,1992
Junin,1993
Junin,1994
Junin,1996
Junin,1997
Junin,1998
Junin,2000
Junin,2001
Junin,2002
Junin,2003
Junin,2004
Junin,2005
Junin,2006
Junin,2007
Junin,2009
Junin,2010
Junin,2011
Junin,2012
Junin,2013
Junin,2014
Junin,2015
Junin,2016
La Candelaria,1981
La Candelaria,1982
La Candelaria,1983
La Candelaria,1984
La Candelaria,1986
La Candelaria,1987
La Candelaria,1988
La Candelaria,1989
La Candelaria,1990
La Candelaria,1991
La Candelaria,1992
La Candelaria,1994
La Candelaria,1999
La Candelaria,2000
La Candelaria,2001
La Candelaria,2003
La Candelaria,2004
La Candelaria,2005
La Candelaria,2006
La Candelaria,2007
La Candelaria,2008
La Candelaria,2009
La Candelaria,2010
La Candelaria,2013
La Candelaria,2014
La Candelaria,2015
La Candelaria,2016
La Candelaria,2017
La Capital,1981
La Capital,1982
La Capital,1983
La Capital,1984
La Capital,1985
La Capital,1986
La Capital,1987
La Capital,1989
La Capital,1990
La Capital,1991
La Capital,1992
La Capital,1993
La Capital,1994
La Capital,1995
La Capital,1997
La Capital,1998
La Capital,1999
La Capital,2000
La Capital,2001
La Capital,2002
La Capital,2003
La Capital,2004
La Capital,2005
La Capital,2006
La Capital,2007
La Capital,2009
La Capital,2010
La Capital,2011
La Capital,2012
La Capital,2013
La Capital,2014
La Capital,2016
La Cocha,1995
La Cocha,1996
La Cocha,1997
La Cocha,1998
La Cocha,2003
La Cocha,2005
La Cocha,2006
La Cocha,2007
La Cocha,2008
La Cocha,2009
La Cocha,2010
La Cocha,2013
La Cocha,2014
La Cocha,2015
La Cocha,2016
La Cocha,2017
La Paz,1981
La Paz,1982
La Paz,1983
La Paz,1985
La Paz,1986
La Paz,1987
La Paz,1988
La Paz,1989
La Paz,1990
La Paz,1991
La Paz,1992
La Paz,1993
La Paz,1994
La Paz,1995
La Paz,1996
La Paz,1997
La Paz,1998
La Paz,2000
La Paz,2001
La Paz,2002
La Paz,2003
La Paz,2004
La Paz,2005
La Paz,2006
La Paz,2007
La Paz,2009
La Paz,2010
La Paz,2011
La Paz,2012
La Paz,2013
La Paz,2014
La Paz,2016
Laishi,1983
Laishi,1984
Laishi,1985
Laishi,1986
Laishi,1988
Laishi,1989
Laishi,1990
Laishi,1991
Laishi,1993
Laishi,1994
Laishi,1995
Laishi,1996
Laishi,1997
Laishi,1998
Laishi,2003
Laishi,2004
Laishi,2005
Laishi,2006
Laishi,2007
Laprida,1988
Laprida,1989
Laprida,1990
Laprida,1991
Laprida,1993
Laprida,1994
Laprida,1995
Laprida,1996
Laprida,1997
Laprida,1999
Laprida,2000
Laprida,2001
Laprida,2002
Laprida,2003
Laprida,2004
Laprida,2005
Laprida,2006
Laprida,2007
Laprida,2009
Laprida,2010
Laprida,2011
Laprida,2012
Laprida,2013
Laprida,2014
Laprida,2015
Laprida,2016
Laprida,2017
Las Colonias,1981
Las Colonias,1982
Las Colonias,1983
Las Colonias,1984
Las Colonias,1985
Las Colonias,1986
Las Colonias,1987
Las Colonias,1989
Las Colonias,1990
Las Colonias,1991
Las Colonias,1992
Las Colonias,1993
Las Colonias,1994
Las Colonias,1995
Las Colonias,1997
Las Colonias,1998
Las Colonias,1999
Las Colonias,2000
Las Colonias,2001
Las Colonias,2002
Las Colonias,2003
Las Colonias,2004
Las Colonias,2005
Las Colonias,2006
Las Colonias,2007
Las Colonias,2009
Las Colonias,2010
Las Colonias,2011
Las Colonias,2012
Las Colonias,2013
Las Colonias,2014
Las Colonias,2016
Las Flores,1981
Las Flores,1982
Las Flores,1983
Las Flores,1989
Las Flores,1990
Las Flores,1991
Las Flores,1992
Las Flores,1993
Las Flores,1994
Las Flores,1996
Las Flores,1997
Las Flores,1998
Las Flores,1999
Las Flores,2000
Las Flores,2001
Las Flores,2002
Las Flores,2003
Las Flores,2004
Las Flores,2005
Las Flores,2006
Las Flores,2009
Las Flores,2010
Las Flores,2011
Las Flores,2012
Las Flores,2013
Las Flores,2015
Las Flores,2016
Leales,1981
Leales,1982
Leales,1983
Leales,1984
Leales,1985
Leales,1987
Leales,1988
Leales,1989
Leales,1990
Leales,1991
Leales,1992
Leales,1993
Leales,1996
Leales,1997
Leales,1998
Leales,2003
Leales,2005
Leales,2006
Leales,2007
Leales,2008
Leales,2009
Leales,2013
Leales,2014
Leales,2015
Leales,2016
Leales,2017
Leandro N. Alem,1981
Leandro N. Alem,1982
Leandro N. Alem,1983
Leandro N. Alem,1984
Leandro N. Alem,1985
Leandro N. Alem,1986
Leandro N. Alem,1987
Leandro N. Alem,1988
Leandro N. Alem,1989
Leandro N. Alem,1990
Leandro N. Alem,1991
Leandro N. Alem,1992
Leandro N. Alem,1993
Leandro N. Alem,1994
Leandro N. Alem,1995
Leandro N. Alem,1996
Leandro N. Alem,1997
Leandro N. Alem,1998
Leandro N. Alem,1999
Leandro N. Alem,2000
Leandro N. Alem,2001
Leandro N. Alem,2002
Leandro N. Alem,2003
Leandro N. Alem,2004
Leandro N. Alem,2005
Leandro N. Alem,2006
Leandro N. Alem,2007
Leandro N. Alem,2008
Leandro N. Alem,2009
Leandro N. Alem,2010
Leandro N. Alem,2011
Leandro N. Alem,2012
Leandro N. Alem,2013
Leandro N. Alem,2014
Leandro N. Alem,2015
Leandro N. Alem,2016
Leandro N. Alem,2017
Libertador General San Martin,1981
Libertador General San Martin,1982
Libertador General San Martin,1983
Libertador General San Martin,1984
Libertador General San Martin,1985
Libertador General San Martin,1986
Libertador General San Martin,1987
Libertador General San Martin,1988
Libertador General San Martin,1989
Libertador General San Martin,1990
Libertador General San Martin,1991
Libertador General San Martin,1992
Libertador General San Martin,1993
Libertador General San Martin,1994
Libertador General San Martin,1995
Libertador General San Martin,1996
Libertador General San Martin,1997
Libertador General San Martin,1998
Libertador General San Martin,1999
Libertador General San Martin,2000
Libertador General San Martin,2001
Libertador General San Martin,2002
Libertador General San Martin,2003
Libertador General San Martin,2004
Libertador General San Martin,2005
Libertador General San Martin,2006
Libertador General San Martin,2007
Libertador General San Martin,2008
Libertador General San Martin,2009
Libertador General San Martin,2010
Libertador General San Martin,2011
Libertador General San Martin,2012
Libertador General San Martin,2013
Libertador General San Martin,2014
Libertador General San Martin,2015
Libertador General San Martin,2016
Libertador General San Martin,2017
Lincoln,1981
Lincoln,1982
Lincoln,1983
Lincoln,1985
Lincoln,1986
Lincoln,1987
Lincoln,1988
Lincoln,1989
Lincoln,1990
Lincoln,1991
Lincoln,1992
Lincoln,1994
Lincoln,1996
Lincoln,1997
Lincoln,1998
Lincoln,1999
Lincoln,2000
Lincoln,2001
Lincoln,2002
Lincoln,2003
Lincoln,2004
Lincoln,2005
Lincoln,2006
Lincoln,2007
Lincoln,2009
Lincoln,2010
Lincoln,2011
Lincoln,2012
Lincoln,2013
Lincoln,2014
Lincoln,2015
Lincoln,2016
Loberia,1983
Loberia,1984
Loberia,1985
Loberia,1987
Loberia,1988
Loberia,1989
Loberia,1990
Loberia,1991
Loberia,1993
Loberia,1994
Loberia,1995
Loberia,1996
Loberia,1997
Loberia,1999
Loberia,2000
Loberia,2001
Loberia,2002
Loberia,2003
Loberia,2004
Loberia,2005
Loberia,2006
Loberia,2009
Loberia,2010
Loberia,2011
Loberia,2012
Loberia,2013
Loberia,2014
Loberia,2015
Loberia,2016
Loberia,2017
Lobos,1981
Lobos,1982
Lobos,1983
Lobos,1984
Lobos,1985
Lobos,1986
Lobos,1987
Lobos,1988
Lobos,1989
Lobos,1991
Lobos,1992
Lobos,1993
Lobos,1994
Lobos,1996
Lobos,1997
Lobos,1998
Lobos,1999
Lobos,2000
Lobos,2001
Lobos,2002
Lobos,2003
Lobos,2004
Lobos,2005
Lobos,2006
Lobos,2007
Lobos,2009
Lobos,2010
Lobos,2011
Lobos,2012
Lobos,2013
Lobos,2014
Lobos,2015
Lobos,2016
Lujan,1981
Lujan,1982
Lujan,1983
Lujan,1984
Lujan,1985
Lujan,1987
Lujan,1988
Lujan,1989
Lujan,1990
Lujan,1991
Lujan,1992
Lujan,1993
Lujan,1994
Lujan,1995
Lujan,1996
Lujan,1997
Lujan,1998
Lujan,2000
Lujan,2001
Lujan,2002
Lujan,2003
Lujan,2004
Lujan,2005
Lujan,2006
Lujan,2007
Lujan,2009
Lujan,2010
Lujan,2011
Lujan,2012
Lujan,2013
Lujan,2014
Lujan,2015
Lujan,2016
Lules,2003
Lules,2005
Lules,2006
Lules,2008
Lules,2009
Lules,2010
Lules,2011
Lules,2012
Lules,2013
Lules,2014
Lules,2015
Lules,2016
Lules,2017
Magdalena,1981
Magdalena,1982
Magdalena,1983
Magdalena,1984
Magdalena,1985
Magdalena,1986
Magdalena,1987
Magdalena,1988
Magdalena,2013
Magdalena,2014
Magdalena,2015
Magdalena,2016
Magdalena,2017
Maipu,1984
Maipu,1985
Maipu,1986
Maipu,1987
Maipu,1988
Maipu,1989
Maipu,1990
Maipu,1991
Maipu,1992
Maipu,1994
Maipu,1995
Maipu,1996
Maipu,1997
Maipu,1998
Maipu,1999
Maipu,2000
Maipu,2001
Maipu,2002
Maipu,2003
Maipu,2004
Maipu,2005
Maipu,2006
Maipu,2007
Maipu,2008
Maipu,2009
Maipu,2010
Maipu,2011
Maipu,2012
Maipu,2013
Maipu,2014
Maipu,2015
Maipu,2016
Maipu,2017
Mar Chiquita,2000
Mar Chiquita,2001
Mar Chiquita,2002
Mar Chiquita,2003
Mar Chiquita,2004
Mar Chiquita,2005
Mar Chiquita,2006
Mar Chiquita,2007
Mar Chiquita,2009
Mar Chiquita,2010
Mar Chiquita,2011
Mar Chiquita,2012
Mar Chiquita,2013
Mar Chiquita,2014
Mar Chiquita,2015
Mar Chiquita,2016
Mar Chiquita,2017
Maraco,1981
Maraco,1982
Maraco,1983
Maraco,1984
Maraco,1985
Maraco,1986
Maraco,1987
Maraco,1988
Maraco,1989
Maraco,1992
Maraco,1993
Maraco,1994
Maraco,1995
Maraco,1996
Maraco,1997
Maraco,1998
Maraco,1999
Maraco,2000
Maraco,2001
Maraco,2002
Maraco,2003
Maraco,2004
Maraco,2005
Maraco,2006
Maraco,2007
Maraco,2009
Maraco,2010
Maraco,2011
Maraco,2012
Maraco,2013
Maraco,2014
Maraco,2015
Maraco,2016
Maraco,2017
Marcos Juarez,1981
Marcos Juarez,1982
Marcos Juarez,1983
Marcos Juarez,1985
Marcos Juarez,1986
Marcos Juarez,1987
Marcos Juarez,1989
Marcos Juarez,1990
Marcos Juarez,1991
Marcos Juarez,1992
Marcos Juarez,1993
Marcos Juarez,1994
Marcos Juarez,1995
Marcos Juarez,1997
Marcos Juarez,1998
Marcos Juarez,1999
Marcos Juarez,2000
Marcos Juarez,2001
Marcos Juarez,2002
Marcos Juarez,2003
Marcos Juarez,2004
Marcos Juarez,2005
Marcos Juarez,2006
Marcos Juarez,2007
Marcos Juarez,2008
Marcos Juarez,2009
Marcos Juarez,2010
Marcos Juarez,2012
Marcos Juarez,2013
Marcos Juarez,2014
Marcos Juarez,2015
Marcos Juarez,2016
Marcos Juarez,2017
Marcos Paz,1984
Marcos Paz,1985
Marcos Paz,1986
Marcos Paz,1987
Marcos Paz,1988
Marcos Paz,1997
Marcos Paz,1998
Marcos Paz,2000
Marcos Paz,2001
Marcos Paz,2002
Marcos Paz,2003
Marcos Paz,2004
Marcos Paz,2005
Marcos Paz,2006
Marcos Paz,2007
Marcos Paz,2009
Marcos Paz,2010
Marcos Paz,2011
Marcos Paz,2012
Marcos Paz,2013
Marcos Paz,2014
Marcos Paz,2015
Marcos Paz,2016
Mayor Luis J. Fontana,1982
Mayor Luis J. Fontana,1983
Mayor Luis J. Fontana,1986
Mayor Luis J. Fontana,1987
Mayor Luis J. Fontana,1988
Mayor Luis J. Fontana,1989
Mayor Luis J. Fontana,1990
Mayor Luis J. Fontana,1991
Mayor Luis J. Fontana,1992
Mayor Luis J. Fontana,1993
Mayor Luis J. Fontana,1995
Mayor Luis J. Fontana,1996
Mayor Luis J. Fontana,1997
Mayor Luis J. Fontana,1998
Mayor Luis J. Fontana,1999
Mayor Luis J. Fontana,2000
Mayor Luis J. Fontana,2001
Mayor Luis J. Fontana,2002
Mayor Luis J. Fontana,2004
Mayor Luis J. Fontana,2005
Mayor Luis J. Fontana,2006
Mayor Luis J. Fontana,2007
Mayor Luis J. Fontana,2009
Mayor Luis J. Fontana,2010
Mayor Luis J. Fontana,2012
Mayor Luis J. Fontana,2013
Mayor Luis J. Fontana,2014
Mayor Luis J. Fontana,2015
Mayor Luis J. Fontana,2016
Mayor Luis J. Fontana,2017
Mercedes,1981
Mercedes,1982
Mercedes,1983
Mercedes,1984
Mercedes,1985
Mercedes,1986
Mercedes,1989
Mercedes,1990
Mercedes,1993
Mercedes,1994
Mercedes,1996
Mercedes,1997
Mercedes,1998
Mercedes,1999
Mercedes,2000
Mercedes,2001
Mercedes,2002
Mercedes,2003
Mercedes,2004
Mercedes,2005
Mercedes,2006
Mercedes,2007
Mercedes,2009
Mercedes,2010
Mercedes,2011
Mercedes,2012
Mercedes,2013
Mercedes,2014
Mercedes,2015
Mercedes,2016
Metan,1981
Metan,1982
Metan,1983
Metan,1984
Metan,1987
Metan,1988
Metan,1989
Metan,1990
Metan,1991
Metan,1992
Metan,1993
Metan,1994
Metan,1996
Metan,1997
Metan,1998
Metan,1999
Metan,2000
Metan,2001
Metan,2002
Metan,2005
Metan,2006
Metan,2007
Metan,2008
Metan,2009
Metan,2010
Metan,2013
Metan,2014
Metan,2015
Metan,2016
Metan,2017
Mitre,1986
Mitre,2004
Mitre,2005
Mitre,2006
Mitre,2007
Mitre,2009
Mitre,2010
Mitre,2011
Mitre,2012
Mitre,2013
Mitre,2014
Mitre,2015
Mitre,2016
Mitre,2017
Monte,1981
Monte,1982
Monte,1988
Monte,1989
Monte,1990
Monte,1991
Monte,1992
Monte,1993
Monte,1994
Monte,1995
Monte,1996
Monte,1997
Monte,1998
Monte,1999
Monte,2000
Monte,2001
Monte,2002
Monte,2003
Monte,2004
Monte,2005
Monte,2006
Monte,2007
Monte,2009
Monte,2010
Monte,2011
Monte,2012
Monte,2013
Monte,2014
Monte,2015
Monte,2016
Monteros,1992
Monteros,2005
Monteros,2006
Monteros,2008
Monteros,2009
Monteros,2010
Monteros,2011
Monteros,2012
Monteros,2014
Monteros,2015
Monteros,2016
Monteros,2017
Moreno,1987
Moreno,1988
Moreno,1989
Moreno,1990
Moreno,1991
Moreno,1992
Moreno,1993
Moreno,1994
Moreno,1995
Moreno,1996
Moreno,1997
Moreno,1998
Moreno,2000
Moreno,2001
Moreno,2002
Moreno,2005
Moreno,2006
Moreno,2007
Moreno,2009
Moreno,2010
Moreno,2011
Moreno,2012
Moreno,2013
Moreno,2014
Moreno,2015
Moreno,2016
Moreno,2017
Navarro,1981
Navarro,1982
Navarro,1983
Navarro,1985
Navarro,1987
Navarro,1988
Navarro,1989
Navarro,1990
Navarro,1991
Navarro,1992
Navarro,1993
Navarro,1994
Navarro,1996
Navarro,1997
Navarro,1998
Navarro,1999
Navarro,2000
Navarro,2001
Navarro,2002
Navarro,2003
Navarro,2004
Navarro,2005
Navarro,2006
Navarro,2009
Navarro,2010
Navarro,2011
Navarro,2012
Navarro,2013
Navarro,2014
Navarro,2015
Navarro,2016
Necochea,1983
Necochea,1984
Necochea,1985
Necochea,1989
Necochea,1991
Necochea,1993
Necochea,1994
Necochea,1995
Necochea,1996
Necochea,1997
Necochea,1999
Necochea,2000
Necochea,2001
Necochea,2002
Necochea,2003
Necochea,2004
Necochea,2005
Necochea,2006
Necochea,2007
Necochea,2009
Necochea,2010
Necochea,2011
Necochea,2012
Necochea,2013
Necochea,2014
Necochea,2015
Nogoya,1981
Nogoya,1982
Nogoya,1983
Nogoya,1985
Nogoya,1986
Nogoya,1987
Nogoya,1988
Nogoya,1989
Nogoya,1990
Nogoya,1991
Nogoya,1992
Nogoya,1993
Nogoya,1994
Nogoya,1995
Nogoya,1997
Nogoya,1998
Nogoya,1999
Nogoya,2000
Nogoya,2001
Nogoya,2002
Nogoya,2003
Nogoya,2004
Nogoya,2005
Nogoya,2006
Nogoya,2007
Nogoya,2009
Nogoya,2010
Nogoya,2011
Nogoya,2012
Nogoya,2013
Nogoya,2014
Nogoya,2016
O'Higgins,1982
O'Higgins,1983
O'Higgins,1984
O'Higgins,1985
O'Higgins,1986
O'Higgins,1987
O'Higgins,1988
O'Higgins,1989
O'Higgins,1990
O'Higgins,1991
O'Higgins,1992
O'Higgins,1994
O'Higgins,1995
O'Higgins,1996
O'Higgins,1997
O'Higgins,1998
O'Higgins,1999
O'Higgins,2000
O'Higgins,2001
O'Higgins,2002
O'Higgins,2004
O'Higgins,2005
O'Higgins,2006
O'Higgins,2007
O'Higgins,2008
O'Higgins,2009
O'Higgins,2010
O'Higgins,2012
O'Higgins,2013
O'Higgins,2014
O'Higgins,2015
O'Higgins,2016
O'Higgins,2017
Obera,1981
Obera,1982
Obera,1983
Obera,1984
Obera,1985
Obera,1986
Obera,1987
Obera,1988
Obera,1989
Obera,1996
Obera,1998
Obera,2001
Obera,2003
Obera,2006
Obera,2007
Obera,2009
Obera,2010
Obera,2012
Obera,2013
Obera,2014
Obera,2015
Obera,2016
Obera,2017
Olavarria,1981
Olavarria,1982
Olavarria,1983
Olavarria,1984
Olavarria,1985
Olavarria,1987
Olavarria,1988
Olavarria,1989
Olavarria,1990
Olavarria,1991
Olavarria,1992
Olavarria,1993
Olavarria,1994
Olavarria,1995
Olavarria,1996
Olavarria,1997
Olavarria,1998
Olavarria,1999
Olavarria,2000
Olavarria,2001
Olavarria,2002
Olavarria,2004
Olavarria,2005
Olavarria,2006
Olavarria,2007
Olavarria,2009
Olavarria,2010
Olavarria,2011
Olavarria,2012
Olavarria,2013
Olavarria,2014
Olavarria,2015
Olavarria,2016
Olavarria,2017
Oran,1981
Oran,1982
Oran,1983
Oran,1984
Oran,1985
Oran,1986
Oran,1987
Oran,1988
Oran,1989
Oran,1990
Oran,1991
Oran,1992
Oran,1993
Oran,1994
Oran,1996
Oran,1997
Oran,1998
Oran,1999
Oran,2000
Oran,2001
Oran,2002
Oran,2003
Oran,2005
Oran,2006
Oran,2007
Oran,2009
Oran,2010
Oran,2013
Oran,2014
Oran,2015
Oran,2016
Oran,2017
Parana,1981
Parana,1982
Parana,1983
Parana,1985
Parana,1986
Parana,1987
Parana,1988
Parana,1989
Parana,1990
Parana,1991
Parana,1992
Parana,1993
Parana,1994
Parana,1995
Parana,1997
Parana,1998
Parana,1999
Parana,2000
Parana,2001
Parana,2002
Parana,2003
Parana,2004
Parana,2006
Parana,2007
Parana,2009
Parana,2010
Parana,2011
Parana,2012
Parana,2013
Parana,2014
Parana,2016
Pehuajo,1981
Pehuajo,1982
Pehuajo,1983
Pehuajo,1984
Pehuajo,1985
Pehuajo,1986
Pehuajo,1987
Pehuajo,1988
Pehuajo,1989
Pehuajo,1991
Pehuajo,1992
Pehuajo,1994
Pehuajo,1995
Pehuajo,1996
Pehuajo,1997
Pehuajo,1998
Pehuajo,1999
Pehuajo,2000
Pehuajo,2001
Pehuajo,2002
Pehuajo,2003
Pehuajo,2004
Pehuajo,2005
Pehuajo,2006
Pehuajo,2007
Pehuajo,2009
Pehuajo,2010
Pehuajo,2011
Pehuajo,2012
Pehuajo,2013
Pehuajo,2014
Pehuajo,2015
Pehuajo,2016
Pehuajo,2017
Pellegrini,1981
Pellegrini,1982
Pellegrini,1983
Pellegrini,1984
Pellegrini,1985
Pellegrini,1987
Pellegrini,1989
Pellegrini,1990
Pellegrini,1991
Pellegrini,1992
Pellegrini,1995
Pellegrini,1996
Pellegrini,1997
Pellegrini,1998
Pellegrini,2000
Pellegrini,2001
Pellegrini,2002
Pellegrini,2003
Pellegrini,2004
Pellegrini,2005
Pellegrini,2006
Pellegrini,2007
Pellegrini,2008
Pellegrini,2009
Pellegrini,2010
Pellegrini,2011
Pellegrini,2012
Pellegrini,2013
Pellegrini,2014
Pellegrini,2015
Pellegrini,2016
Pellegrini,2017
Pergamino,1981
Pergamino,1982
Pergamino,1983
Pergamino,1984
Pergamino,1985
Pergamino,1986
Pergamino,1987
Pergamino,1989
Pergamino,1990
Pergamino,1991
Pergamino,1992
Pergamino,1993
Pergamino,1994
Pergamino,1995
Pergamino,1997
Pergamino,1998
Pergamino,1999
Pergamino,2000
Pergamino,2001
Pergamino,2002
Pergamino,2003
Pergamino,2004
Pergamino,2005
Pergamino,2006
Pergamino,2007
Pergamino,2009
Pergamino,2010
Pergamino,2011
Pergamino,2012
Pergamino,2013
Pergamino,2014
Pergamino,2015
Pergamino,2016
Pilagas,1981
Pilagas,1982
Pilagas,1983
Pilagas,1984
Pilagas,1985
Pilagas,1986
Pilagas,1987
Pilagas,1988
Pilagas,1990
Pilagas,1991
Pilagas,1993
Pilagas,1994
Pilagas,1995
Pilagas,1997
Pilagas,1998
Pilagas,2003
Pilagas,2004
Pilagas,2005
Pilagas,2006
Pilagas,2007
Pilar,1981
Pilar,1982
Pilar,1983
Pilar,1985
Pilar,1986
Pilar,1987
Pilar,1988
Pilar,1989
Pilar,1994
Pilar,1995
Pilar,1996
Pilar,1997
Pilar,1998
Pilar,2000
Pilar,2001
Pilar,2002
Pilar,2003
Pilar,2004
Pilar,2005
Pilar,2006
Pilar,2007
Pilar,2009
Pilar,2010
Pilar,2011
Pilar,2012
Pilar,2013
Pilar,2014
Pilar,2015
Pilar,2016
Pilcomayo,1981
Pilcomayo,1982
Pilcomayo,1983
Pilcomayo,1984
Pilcomayo,1985
Pilcomayo,1986
Pilcomayo,1987
Pilcomayo,1988
Pilcomayo,1989
Pilcomayo,1990
Pilcomayo,1991
Pilcomayo,1993
Pilcomayo,1994
Pilcomayo,1995
Pilcomayo,2003
Pilcomayo,2004
Pilcomayo,2005
Pilcomayo,2006
Pilcomayo,2007
Pirane,1981
Pirane,1982
Pirane,1983
Pirane,1984
Pirane,1985
Pirane,1986
Pirane,1987
Pirane,1988
Pirane,1990
Pirane,1991
Pirane,1992
Pirane,1993
Pirane,1994
Pirane,1995
Pirane,1997
Pirane,1998
Pirane,2003
Pirane,2004
Pirane,2005
Pirane,2006
Pirane,2007
Pocho,1981
Pocho,1982
Pocho,1983
Pocho,1984
Pocho,1987
Pocho,1999
Pocho,2000
Pocho,2001
Pocho,2002
Pocho,2003
Pocho,2004
Pocho,2006
Pocho,2007
Pocho,2009
Pocho,2010
Pocho,2011
Pocho,2012
Pocho,2013
Pocho,2014
Pocho,2015
Pocho,2016
Pocho,2017
Presidencia De La Plaza,1987
Presidencia De La Plaza,1988
Presidencia De La Plaza,1989
Presidencia De La Plaza,1990
Presidencia De La Plaza,1991
Presidencia De La Plaza,1992
Presidencia De La Plaza,1993
Presidencia De La Plaza,1994
Presidencia De La Plaza,1996
Presidencia De La Plaza,1997
Presidencia De La Plaza,1998
Presidencia De La Plaza,1999
Presidencia De La Plaza,2000
Presidencia De La Plaza,2001
Presidencia De La Plaza,2002
Presidencia De La Plaza,2005
Presidencia De La Plaza,2006
Presidencia De La Plaza,2007
Presidencia De La Plaza,2009
Presidencia De La Plaza,2010
Presidente Roque Saenz Pena,1981
Presidente Roque Saenz Pena,1982
Presidente Roque Saenz Pena,1983
Presidente Roque Saenz Pena,1984
Presidente Roque Saenz Pena,1987
Presidente Roque Saenz Pena,1988
Presidente Roque Saenz Pena,1989
Presidente Roque Saenz Pena,1990
Presidente Roque Saenz Pena,1991
Presidente Roque Saenz Pena,1992
Presidente Roque Saenz Pena,1993
Presidente Roque Saenz Pena,1994
Presidente Roque Saenz Pena,1995
Presidente Roque Saenz Pena,1996
Presidente Roque Saenz Pena,1997
Presidente Roque Saenz Pena,1998
Presidente Roque Saenz Pena,1999
Presidente Roque Saenz Pena,2000
Presidente Roque Saenz Pena,2001
Presidente Roque Saenz Pena,2002
Presidente Roque Saenz Pena,2003
Presidente Roque Saenz Pena,2004
